step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
785.0,20,880.0,29.333333333333332,2.366103707640914,15,837.0,0.09440512140947868,4,49.0,0.14440284283342839,19,886.0
790.0,13,265.0,8.28125,3.8516468505488626,7,492.0,0.03834762442706913,6,76.0,0.13346256694583752,13,568.0
795.0,8,134.0,4.466666666666667,6.577949432974525,6,117.0,0.10811923986941968,2,34.0,0.48704209468465864,8,151.0
800.0,10,170.0,5.3125,7.101801178639773,7,156.0,0.3457859580219646,3,33.0,0.43448701830689934,10,189.0
805.0,13,224.0,6.4,6.3593668799864504,7,191.0,0.37611475534864164,5,42.0,0.300587233948476,12,233.0
810.0,15,287.0,8.696969696969697,4.973954464993187,9,229.0,0.15905727642501027,5,67.0,0.21613623013540623,14,296.0
815.0,13,217.0,6.575757575757576,4.618551292496225,6,173.0,0.019890128664462898,7,98.0,0.2969998246738265,13,271.0
820.0,10,200.0,6.0606060606060606,6.444554733542973,5,121.0,0.29152529298900803,5,112.0,0.3312325895150681,10,233.0
825.0,11,254.0,7.9375,6.2423465354333,5,149.0,0.22975784369998487,6,117.0,0.3736509760261679,11,266.0
830.0,9,260.0,8.125,5.501772382426141,3,127.0,0.46252769672477595,6,139.0,0.22731874311757122,9,266.0
835.0,13,311.0,9.147058823529411,6.342981429409668,3,142.0,0.5588633118246247,8,176.0,0.21865789300817928,11,318.0
840.0,7,119.0,3.5,6.9427234549005234,0,45.0,0.4678226911000244,6,160.0,0.2422391482505413,6,205.0
845.0,6,23.0,0.696969696969697,7.1690371741737895,2,10.0,0.13635624317583897,4,103.0,0.17087938940290084,6,113.0
850.0,6,41.0,1.5769230769230769,6.800024331195477,3,25.0,0.2304480538121052,3,117.0,0.13492153076149274,6,142.0
855.0,10,78.0,3.9,4.0206332695176705,3,38.0,0.1857277961654658,7,144.0,0.13006086352040672,10,182.0
860.0,12,135.0,7.105263157894737,4.463799946719666,3,50.0,0.0,9,186.0,0.2132119403036616,12,236.0
865.0,12,165.0,7.857142857142857,3.852991815047988,3,65.0,0.24106202241599659,7,201.0,0.03493445840367854,10,266.0
870.0,12,220.0,9.166666666666666,5.377085755275736,3,80.0,0.20308605426768347,8,241.0,0.0,11,321.0
875.0,11,220.0,9.565217391304348,4.656172265226149,5,101.0,0.29906089999790614,6,249.0,0.012689838384849885,11,350.0
880.0,11,275.0,13.095238095238095,5.356811736687553,5,129.0,0.25957180817232184,6,250.0,0.23456715418582935,11,379.0
885.0,11,330.0,15.0,4.467599174467005,5,154.0,0.183539308501456,6,280.0,0.17994746063289832,11,434.0
890.0,12,359.0,16.318181818181817,4.457315235697983,4,160.0,0.034620346049283476,8,318.0,0.10769557120020085,12,478.0
895.0,11,410.0,17.82608695652174,4.933118787031725,4,165.0,0.19273105420875347,7,352.0,0.11945591659745255,11,517.0
900.0,12,465.0,19.375,5.993863740613054,4,188.0,0.17937056087677028,7,387.0,0.37921073528624377,11,575.0
905.0,6,229.0,9.541666666666666,5.50248252667349,1,87.0,0.2967299937538916,5,333.0,0.24876835833841238,6,420.0
910.0,4,34.0,1.36,7.456600351113824,1,4.0,0.0001353372568479491,3,226.0,0.1289910486185412,4,230.0
915.0,7,61.0,2.9047619047619047,6.963070921144062,1,9.0,0.4717573912879423,6,248.0,0.05916804272063289,7,257.0
920.0,11,106.0,7.571428571428571,1.942145093172062,1,14.0,0.0,9,288.0,0.009786997931354114,10,302.0
925.0,10,139.0,8.6875,2.427004769772182,1,19.0,0.0,8,257.0,0.013529524753875859,9,276.0
930.0,8,171.0,10.6875,5.18594700689779,1,24.0,0.4039263538560105,7,147.0,0.0,8,171.0
935.0,8,211.0,11.105263157894736,5.130659348895033,1,29.0,0.21891464187385076,7,182.0,0.25353651864110727,8,211.0
940.0,9,177.0,9.833333333333334,4.54907326091452,3,40.0,0.00024033535684722058,6,163.0,0.26862442060477737,9,203.0
945.0,9,200.0,10.526315789473685,4.820028160063038,3,58.0,0.40497821880302737,6,145.0,0.1272626232222491,9,203.0
950.0,10,245.0,11.666666666666666,5.620722147640568,3,73.0,0.5440520283672757,6,175.0,0.12411434866958662,9,248.0
955.0,10,283.0,12.863636363636363,4.3975077797444735,3,85.0,0.150628533939823,6,198.0,0.13548233991881536,9,283.0
960.0,13,339.0,14.73913043478261,5.103858074807975,6,111.0,0.23874878417765796,6,228.0,0.13607702354075982,12,339.0
965.0,7,156.0,6.0,5.200650354999824,6,141.0,0.24464422501518257,1,40.0,0.33215020805195306,7,181.0
970.0,10,151.0,5.8076923076923075,6.096772227127293,6,130.0,0.33939243654043916,3,27.0,0.43504049811186546,9,157.0
975.0,10,197.0,6.793103448275862,7.215492190229711,7,161.0,0.4273913022501091,3,42.0,0.3479119102108535,10,203.0
980.0,9,104.0,3.466666666666667,6.109333641018357,5,56.0,0.1996529812476845,4,51.0,0.2673412905338881,9,107.0
985.0,11,155.0,5.535714285714286,6.452468678997138,6,86.0,0.2195225617347508,5,72.0,0.10099907848914842,11,158.0
990.0,7,105.0,3.75,6.449771198563394,3,43.0,0.38360048176985706,4,84.0,0.17722196449290378,7,127.0
995.0,7,140.0,5.6,7.416799583014049,3,36.0,0.35720579556969523,4,107.0,0.4363775932842085,7,143.0
